Scientific name,Latitude,Longitude
Tecoma stans,20.94311,-89.69681
Plumeria rubra,20.94304,-89.69678
Tabebuia rosea,20.93709,-89.6925
Tecoma stans,20.93705,-89.69257
Tecoma stans,20.93703,-89.69273
Tabebuia rosea,20.93697,-89.69281
Plumeria rubra,20.93701,-89.69292
Tabebuia rosea,20.93695,-89.69296
Plumeria rubra,20.93682,-89.69305
Plumeria rubra,20.93685,-89.6931
Terminalia catappa,20.93671,-89.69325
Samanea saman,20.93701,-89.69345
Caesalpinia,20.93657,-89.69073
Cordia gerascanthus,20.93662,-89.69069
Tabebuia rosea,20.93665,-89.69072
Senna racemosa,20.9367,-89.69054
Lonchocarpus punctatus,20.93673,-89.6905
Bursera simaruba,20.93675,-89.69038
Lonchocarpus punctatus,20.93674,-89.69038
Caesalpinia,20.93657,-89.69039
Roystonea regia,20.93651,-89.6904
Bursera simaruba,20.93643,-89.69043
Tabebuia rosea,20.93641,-89.69046
Bursera simaruba,20.9364,-89.69048
Terminalia catappa,20.93632,-89.69044
Bursera simaruba,20.93616,-89.69051
Caesalpinia,20.9362,-89.69057
Roystonea regia,20.93628,-89.69058
Tabebuia rosea,20.93645,-89.69061
Washingtonia robusta,20.93652,-89.6906
Caesalpinia,20.93657,-89.69063
Roystonea regia,20.98872,-89.64559
Cocos nucifera,20.98885,-89.64561
Lonchocarpus punctatus,20.9889,-89.6456
Piscidia piscipula,20.95897,-89.66864
Magnoliopsida,20.95923,-89.66871
Albizia lebbeck,20.97467,-89.67272
Magnoliopsida,20.97463,-89.67283
Albizia lebbeck,20.9746,-89.67282
Moringa oleifera,20.97411,-89.67284
Tamarindus indica,20.97401,-89.67297
Albizia lebbeck,20.97373,-89.67292
Azadirachta indica,20.97355,-89.67292
Cordia dodecandra,20.97353,-89.67294
Cordia dodecandra,20.97348,-89.67298
Cedrela odorata,20.97346,-89.67294
Annona reticulata,20.97343,-89.67295
Albizia lebbeck,21.0057,-89.64147
Delonix regia,21.00564,-89.64159
Terminalia catappa,21.00553,-89.64222
Delonix regia,21.00543,-89.64243
Tecoma stans,21.00562,-89.64254
Roystonea regia,21.0057,-89.64238
Ficus,21.0057,-89.64233
Ficus,21.00586,-89.64232
Cordia dodecandra,21.00593,-89.64232
Piscidia piscipula,21.00597,-89.64216
Lonchocarpus punctatus,21.0059,-89.6421
Tecoma stans,21.00584,-89.64214
Lonchocarpus punctatus,21.00571,-89.6421
Ceiba pentandra,21.00561,-89.64216
Lonchocarpus punctatus,21.00558,-89.64191
Terminalia catappa,21.00551,-89.64205
Tecoma stans,21.00542,-89.64207
Ceiba pentandra,21.00544,-89.64194
Terminalia catappa,21.01251,-89.64974
Terminalia catappa,21.01246,-89.64983
Terminalia catappa,21.01268,-89.64996
Tabebuia rosea,21.01278,-89.6499
Tabebuia rosea,21.01291,-89.64984
Lysiloma latisiliquum,21.01794,-89.65566
Thevetia peruviana,21.0179,-89.65547
Cordia dodecandra,21.01772,-89.6553
Ficus,21.0178,-89.65516
Ehretia tinifolia,21.01762,-89.65468
Enterolobium cyclocarpum,21.01761,-89.65536
Tabebuia rosea,21.01764,-89.65558
Ceiba pentandra,21.01984,-89.65542
Piscidia piscipula,21.01974,-89.65556
Lonchocarpus punctatus,21.01963,-89.65557
Cordia dodecandra,21.01944,-89.65563
Amphitecna latifolia,21.01922,-89.65576
Moringa oleifera,21.01915,-89.6558
Vitex trifolia,21.01933,-89.65595
Moringa oleifera,21.01954,-89.65589
Ceiba pentandra,21.01977,-89.6559
Cordia sebestena,21.02283,-89.65465
Cordia sebestena,21.02287,-89.65468
Albizia lebbeck,21.02298,-89.65485
Albizia lebbeck,21.02301,-89.65509
Albizia lebbeck,21.02309,-89.65529
Albizia lebbeck,21.02271,-89.65544
Albizia lebbeck,21.02261,-89.65496
Leucaena leucocephala,21.0228,-89.65488
Cordia dodecandra,21.02247,-89.65499
Tabebuia rosea,21.01984,-89.65562
Azadirachta indica,21.01967,-89.65551
Lonchocarpus punctatus,21.01958,-89.65549
Piscidia piscipula,21.01952,-89.65561
Vitex trifolia,21.01934,-89.65572
Bursera simaruba,21.01914,-89.65572
Swietenia macrophylla,21.01915,-89.65582
Vitex trifolia,21.01943,-89.65601
Ceiba pentandra,21.01961,-89.65607
Ceiba pentandra,21.0198,-89.65597
Lysiloma latisiliquum,21.01993,-89.6557
Albizia lebbeck,21.02298,-89.65491
Albizia lebbeck,21.02299,-89.655
Albizia lebbeck,21.02305,-89.65513
Albizia lebbeck,21.02302,-89.65531
Albizia lebbeck,21.02262,-89.65548
Albizia lebbeck,21.02253,-89.65502
Albizia lebbeck,21.02261,-89.65497
Delonix regia,21.02267,-89.65474
Thevetia peruviana,21.02221,-89.65482
Lysiloma latisiliquum,21.02609,-89.64964
Albizia lebbeck,21.02589,-89.64948
Lysiloma latisiliquum,21.02578,-89.64948
Delonix regia,21.02547,-89.64958
Lysiloma latisiliquum,21.02505,-89.64977
Delonix regia,21.02504,-89.65
Delonix regia,21.02514,-89.65021
Cassia fistula,21.02513,-89.65027
Moringa oleifera,21.02516,-89.65028
Cassia fistula,21.02519,-89.65044
Terminalia catappa,21.02525,-89.65054
Terminalia catappa,21.02531,-89.65065
Cordia dodecandra,21.02535,-89.65074
Cordia gerascanthus,21.02535,-89.65083
Delonix regia,21.02538,-89.65093
Terminalia catappa,21.02549,-89.65102
Tabebuia rosea,21.02554,-89.65103
Cordia dodecandra,21.0256,-89.65097
Albizia lebbeck,21.00567,-89.64159
Piscidia piscipula,21.00545,-89.64165
Piscidia piscipula,21.00537,-89.64176
Tabebuia rosea,21.00527,-89.64176
Cordia dodecandra,21.00524,-89.64175
Tabebuia rosea,21.00518,-89.64175
Cassia fistula,21.00517,-89.64178
Tabebuia rosea,21.00507,-89.64184
Tecoma stans,21.00508,-89.64189
Cocos nucifera,21.00514,-89.64198
Piscidia piscipula,21.00515,-89.64213
Lonchocarpus punctatus,21.00521,-89.64191
Tecoma stans,21.00525,-89.64198
Roystonea regia,21.00526,-89.64202
Azadirachta indica,21.00526,-89.64206
Ceiba pentandra,21.00529,-89.64211
Delonix regia,21.00531,-89.64225
Tabebuia rosea,21.00543,-89.64223
Cassia fistula,21.00553,-89.6422
Cordia dodecandra,21.00543,-89.64254
Cassia fistula,21.00561,-89.64249
Terminalia catappa,21.00562,-89.6424
Tecoma stans,21.00563,-89.64239
Roystonea regia,21.00573,-89.64228
Ceiba pentandra,21.00579,-89.64246
Terminalia catappa,21.00595,-89.64234
Ceiba pentandra,21.00604,-89.64233
Ceiba pentandra,21.00592,-89.64204
Piscidia piscipula,21.00583,-89.64205
Ceiba pentandra,21.00578,-89.64212
Piscidia piscipula,21.00563,-89.64223
Cordia sebestena,21.00562,-89.6422
Cassia fistula,21.0056,-89.64199
Azadirachta indica,21.00557,-89.64194
Azadirachta indica,21.00553,-89.64207
Ceiba pentandra,21.00543,-89.6421
Delonix regia,21.00545,-89.64198
Terminalia catappa,21.01241,-89.64973
Terminalia catappa,21.01267,-89.64996
Tabebuia rosea,21.01275,-89.64991
Tabebuia rosea,21.01283,-89.64987
Lonchocarpus punctatus,21.01784,-89.6553
Ficus,21.01784,-89.65514
Leucaena leucocephala,21.01756,-89.6545
Cordia dodecandra,21.01742,-89.6554
Cordia dodecandra,21.01739,-89.65552
Azadirachta indica,21.01741,-89.65553
Tecoma stans,21.01755,-89.65568
Albizia lebbeck,21.00552,-89.6416
Azadirachta indica,21.0055,-89.64161
Piscidia piscipula,21.00536,-89.64169
Cassia fistula,21.00538,-89.64178
Enterolobium cyclocarpum,21.00531,-89.64183
Piscidia piscipula,21.00532,-89.64185
Cordia dodecandra,21.00534,-89.64185
Ficus benjamina,21.00533,-89.64194
Swietenia macrophylla,21.00528,-89.64188
Cassia fistula,21.0052,-89.64186
Cordia dodecandra,21.00522,-89.64195
Roystonea regia,21.00523,-89.64205
Azadirachta indica,21.00529,-89.64203
Terminalia catappa,21.00523,-89.64214
Tecoma stans,21.00522,-89.64216
Magnoliopsida,21.00529,-89.6422
Piscidia piscipula,21.00528,-89.64223
Cordia dodecandra,21.00535,-89.64223
Tabebuia rosea,21.00554,-89.64231
Delonix regia,21.00547,-89.64251
Azadirachta indica,21.00551,-89.64259
Bauhinia variegata,21.00562,-89.64233
Manilkara zapota,21.00569,-89.6423
Roystonea regia,21.00576,-89.64242
Plumeria rubra,21.00591,-89.64239
Cassia fistula,21.00594,-89.64231
Ceiba pentandra,21.00603,-89.6422
Ceiba pentandra,21.00584,-89.64188
Tecoma stans,21.00583,-89.64185
Azadirachta indica,21.00583,-89.64215
Bauhinia variegata,21.0057,-89.64222
Azadirachta indica,21.00563,-89.64211
Ceiba pentandra,21.00558,-89.64193
Ceiba pentandra,21.00553,-89.642
Azadirachta indica,21.00546,-89.64214
Tabebuia rosea,21.0054,-89.64211
Cedrela odorata,21.00544,-89.64204
Ceiba pentandra,21.01287,-89.64942
Ceiba pentandra,21.01273,-89.64956
Tabebuia rosea,21.01255,-89.64983
Tabebuia rosea,21.01265,-89.64982
Terminalia catappa,21.01272,-89.64986
Tabebuia rosea,21.01271,-89.64987
Terminalia catappa,21.01284,-89.64988
Terminalia catappa,21.01284,-89.6499
Tabebuia rosea,21.01292,-89.64986
Bursera simaruba,21.01802,-89.65569
Cordia sebestena,21.01787,-89.65549
Cordia dodecandra,21.01786,-89.65531
Leucaena leucocephala,21.01785,-89.6552
Ficus benjamina,21.0178,-89.65504
Thevetia peruviana,21.01737,-89.65533
Bursera simaruba,21.01745,-89.65534
Cordia dodecandra,21.01738,-89.65544
Lonchocarpus punctatus,21.01739,-89.65553
Azadirachta indica,21.01749,-89.65562
Ceiba pentandra,21.01986,-89.6554
Piscidia piscipula,21.01982,-89.65565
Tabebuia rosea,21.01971,-89.65562
Piscidia piscipula,21.01961,-89.65559
Vitex trifolia,21.01945,-89.65566
Amphitecna latifolia,21.01925,-89.65571
Persea americana,21.01913,-89.65577
Vitex trifolia,21.01922,-89.65587
Cassia fistula,21.01945,-89.65613
Cordia dodecandra,21.01974,-89.65602
Ceiba pentandra,21.01989,-89.65593
Bursera simaruba,21.01992,-89.65598
Albizia lebbeck,21.02283,-89.65456
Albizia lebbeck,21.02292,-89.65487
Albizia lebbeck,21.02296,-89.65492
Piscidia piscipula,21.02301,-89.65505
Albizia lebbeck,21.02302,-89.65509
Albizia lebbeck,21.02304,-89.6553
Albizia lebbeck,21.02295,-89.65537
Albizia lebbeck,21.02242,-89.65508
Albizia lebbeck,21.0227,-89.65494
Annona squamosa,21.02251,-89.65495
Albizia lebbeck,21.02226,-89.65489
Tabebuia rosea,21.02616,-89.64951
Lysiloma latisiliquum,21.02611,-89.64967
Piscidia piscipula,21.02601,-89.6497
Magnoliopsida,21.02599,-89.64974
Thevetia peruviana,21.0258,-89.64944
Bursera simaruba,21.02575,-89.64945
Albizia lebbeck,21.02546,-89.64963
Cordia dodecandra,21.02506,-89.64986
Cassia fistula,21.02506,-89.64997
Delonix regia,21.02513,-89.65009
Delonix regia,21.02513,-89.65028
Cassia fistula,21.02515,-89.6504
Delonix regia,21.02517,-89.65044
Terminalia catappa,21.02525,-89.65057
Melicoccus oliviformis,21.02557,-89.65064
Annona,21.02541,-89.65079
Terminalia catappa,21.02542,-89.65083
Mangifera indica,21.02546,-89.65093
Delonix regia,21.02546,-89.65102
Enterolobium cyclocarpum,21.02551,-89.65102
Thespesia populnea,21.02562,-89.65102
Delonix regia,21.00548,-89.64163
Delonix regia,21.00558,-89.64165
Piscidia piscipula,21.00537,-89.64166
Azadirachta indica,21.00526,-89.64173
Cocos nucifera,21.00518,-89.64177
Ceiba pentandra,21.0051,-89.64186
Cordia sebestena,21.00513,-89.64192
Cassia fistula,21.00519,-89.64204
Roystonea regia,21.00519,-89.64207
Roystonea regia,21.00528,-89.64202
Cassia fistula,21.00525,-89.64213
Ceiba pentandra,21.00533,-89.64223
Cordia dodecandra,21.00542,-89.6423
Diospyros digyna,21.00559,-89.64256
Cordia dodecandra,21.00569,-89.64236
Cassia fistula,21.00596,-89.64239
Tecoma stans,21.00596,-89.64235
Tecoma stans,21.00586,-89.64203
Piscidia piscipula,21.00575,-89.64221
Tabebuia rosea,21.00565,-89.642
Delonix regia,21.00556,-89.64197
Piscidia piscipula,21.00542,-89.64216
Ceiba pentandra,21.0121,-89.64942
Tabebuia rosea,21.01262,-89.64988
Tabebuia rosea,21.01267,-89.64991
Tabebuia rosea,21.01285,-89.64989
Tabebuia rosea,21.01297,-89.64984
Lonchocarpus punctatus,21.01782,-89.6555
Thevetia peruviana,21.01787,-89.65542
Ficus,21.01786,-89.65516
Adonidia merrilli,21.01771,-89.65482
Bursera simaruba,21.01771,-89.65482
Cordia sebestena,21.01765,-89.65537
Ficus,21.01775,-89.65544
Azadirachta indica,21.01978,-89.6554
Ceiba pentandra,21.01968,-89.65568
Azadirachta indica,21.01955,-89.65557
Amphitecna latifolia,21.01936,-89.65576
Yucca,21.01919,-89.65568
Ceiba pentandra,21.01944,-89.65609
Ceiba pentandra,21.01964,-89.65606
Ceiba pentandra,21.01996,-89.65581
Thevetia peruviana,21.02281,-89.6546
Albizia lebbeck,21.02293,-89.65485
Albizia lebbeck,21.02301,-89.65501
Albizia lebbeck,21.02303,-89.65511
Albizia lebbeck,21.02296,-89.65535
Albizia lebbeck,21.02238,-89.6553
Albizia lebbeck,21.02284,-89.68488
Azadirachta indica,21.02617,-89.64949
Thevetia peruviana,21.02586,-89.64946
Thevetia peruviana,21.02572,-89.64949
Albizia lebbeck,21.02502,-89.64978
Delonix regia,21.02507,-89.65006
Moringa oleifera,21.02515,-89.65023
Cassia fistula,21.02523,-89.6504
Terminalia catappa,21.02523,-89.65054
Tabebuia rosea,21.02532,-89.69072
Tamarindus indica,21.02538,-89.65079
Delonix regia,21.02541,-89.65102
Delonix regia,21.02552,-89.65107
Thespesia populnea,21.02572,-89.65099
Delonix regia,21.02595,-89.65081
Magnoliopsida,21.02599,-89.6508
Tecoma stans,21.02604,-89.6508
Delonix regia,21.02614,-89.65075
Albizia lebbeck,21.0262,-89.65071
Citrus aurantium,21.02625,-89.65071
Delonix regia,21.02629,-89.65071
Manilkara zapota,21.02632,-89.6507
Cassia fistula,21.02635,-89.65069
Delonix regia,21.02639,-89.65067
Enterolobium cyclocarpum,21.02642,-89.65064
Moringa oleifera,21.02644,-89.65061
Delonix regia,21.02649,-89.6506
Cordia dodecandra,21.02651,-89.65055
Melicoccus bijugatus,21.02657,-89.65059
Havardia,21.02654,-89.65051
Piscidia piscipula,21.0265,-89.65047
Piscidia piscipula,21.0265,-89.65044
Lysiloma latisiliquum,21.02647,-89.65044
Moringa oleifera,21.02639,-89.65047
Ceiba pentandra,21.02635,-89.65052
Albizia lebbeck,21.02632,-89.65057
Delonix regia,21.02625,-89.65058
Delonix regia,21.02623,-89.65051
Piscidia piscipula,21.0262,-89.65052
Piscidia piscipula,21.0262,-89.65054
Albizia lebbeck,21.02616,-89.65051
Albizia lebbeck,21.02612,-89.65049
Delonix regia,21.02613,-89.65064
Delonix regia,21.02601,-89.65059
Piscidia piscipula,21.02601,-89.6507
Albizia lebbeck,21.02595,-89.65069
Tamarindus indica,21.02595,-89.65068
Delonix regia,21.02593,-89.65066
Enterolobium cyclocarpum,21.02584,-89.65067
Delonix regia,21.02579,-89.65068
Cedrela odorata,21.02576,-89.65064
Cordia dodecandra,21.02575,-89.65061
Moringa oleifera,21.02576,-89.65059
Samanea saman,21.0258,-89.65053
Delonix regia,21.02588,-89.65046
Delonix regia,21.02604,-89.65041
Delonix regia,21.02607,-89.65042
Lysiloma latisiliquum,21.0262,-89.65024
Lysiloma latisiliquum,21.0263,-89.65022
Bourreria,21.02631,-89.65025
Cordia dodecandra,21.02634,-89.65038
Lysiloma latisiliquum,21.02634,-89.65036
Cordia dodecandra,21.02644,-89.65035
Lysiloma latisiliquum,21.0265,-89.65031
Lysiloma latisiliquum,21.02641,-89.65012
Piscidia piscipula,21.02631,-89.65009
Cordia dodecandra,21.02624,-89.65
Lonchocarpus punctatus,21.02621,-89.65009
Albizia lebbeck,21.02616,-89.65018
Havardia,21.02606,-89.65024
Albizia lebbeck,21.02612,-89.65017
Lysiloma latisiliquum,21.02601,-89.65018
Delonix regia,21.026,-89.65019
Delonix regia,21.02593,-89.65012
Albizia lebbeck,21.02576,-89.65014
Albizia lebbeck,21.02569,-89.65071
Cordia dodecandra,21.02569,-89.65031
Delonix regia,21.02567,-89.65042
Tabebuia rosea,21.02551,-89.65028
Swietenia macrophylla,21.02545,-89.65029
Albizia lebbeck,21.02951,-89.65176
Tabebuia rosea,21.02949,-89.65181
Albizia lebbeck,21.02932,-89.65196
Albizia lebbeck,21.02939,-89.6518
Delonix regia,21.0295,-89.65168
Delonix regia,21.02946,-89.65163
Delonix regia,21.02935,-89.65028
Thevetia peruviana,21.02923,-89.65656
Tabebuia rosea,21.02916,-89.65153
Thevetia peruviana,21.02908,-89.65146
Albizia lebbeck,21.02901,-89.6515
Moringa oleifera,21.02875,-89.65152
Terminalia catappa,21.02885,-89.6522
Moringa oleifera,21.02878,-89.65179
Moringa oleifera,21.02889,-89.65178
Moringa oleifera,21.02894,-89.65178
Piscidia piscipula,21.03231,-89.64935
Roystonea regia,21.0323,-89.64937
Roystonea regia,21.03218,-89.64943
Lysiloma latisiliquum,21.03183,-89.6495
Lysiloma latisiliquum,21.03181,-89.64947
Lysiloma latisiliquum,21.03178,-89.64948
Lysiloma latisiliquum,21.03175,-89.64947
Lysiloma latisiliquum,21.03167,-89.64949
Lysiloma latisiliquum,21.03159,-89.64952
Lysiloma latisiliquum,21.03152,-89.64952
Piscidia piscipula,21.03136,-89.64964
Lysiloma latisiliquum,21.03214,-89.6496
Lysiloma latisiliquum,21.03218,-89.64959
Lysiloma latisiliquum,21.03216,-89.64964
Lysiloma latisiliquum,21.03212,-89.64973
Lysiloma latisiliquum,21.03214,-89.6498
Lysiloma latisiliquum,21.03215,-89.64982
Lysiloma latisiliquum,21.03209,-89.64995
Leucaena leucocephala,21.03212,-89.64998
Lysiloma latisiliquum,21.0322,-89.64983
Lysiloma latisiliquum,21.03222,-89.64982
Lysiloma latisiliquum,21.03223,-89.6498
Lysiloma latisiliquum,21.03231,-89.64988
Ceiba pentandra,21.03233,-89.64984
Lysiloma latisiliquum,21.03239,-89.64973
Lysiloma latisiliquum,21.03249,-89.64979
Leucaena leucocephala,21.03267,-89.6497
Lysiloma latisiliquum,21.03271,-89.64965
Leucaena leucocephala,21.03271,-89.64965
Leucaena leucocephala,21.03269,-89.64958
Leucaena leucocephala,21.03268,-89.64951
Leucaena leucocephala,21.03269,-89.64951
Lysiloma latisiliquum,21.03261,-89.64939
Leucaena leucocephala,21.03255,-89.64938
Leucaena leucocephala,21.03256,-89.64941
Piscidia piscipula,21.03251,-89.64944
Roystonea regia,21.03246,-89.64944
Swietenia macrophylla,21.02593,-89.65102
Albizia lebbeck,21.02577,-89.65091
Moringa oleifera,21.02579,-89.65085
Enterolobium cyclocarpum,21.02582,-89.65084
Albizia lebbeck,21.02585,-89.65088
Piscidia piscipula,21.0259,-89.65083
Albizia lebbeck,21.02599,-89.65078
Cordia dodecandra,21.02598,-89.65077
Delonix regia,21.02609,-89.65073
Cordia dodecandra,21.02619,-89.65061
Cassia fistula,21.02624,-89.65067
Delonix regia,21.02628,-89.65068
Senna racemosa,21.02628,-89.65064
Cassia fistula,21.02636,-89.65062
Albizia lebbeck,21.02633,-89.6506
Cedrela odorata,21.0265,-89.65061
Melicoccus bijugatus,21.0265,-89.65061
Ceiba pentandra,21.02651,-89.65052
Albizia lebbeck,21.02654,-89.65052
Thrinax radiata,21.02655,-89.65058
Piscidia piscipula,21.0265,-89.65038
Havardia,21.02646,-89.65039
Albizia lebbeck,21.0264,-89.65046
Piscidia piscipula,21.02634,-89.6505
Albizia lebbeck,21.02633,-89.65051
Swietenia macrophylla,21.02631,-89.65059
Delonix regia,21.02628,-89.65056
Piscidia piscipula,21.0262,-89.65061
Albizia lebbeck,21.02617,-89.65059
Albizia lebbeck,21.02615,-89.65068
Piscidia piscipula,21.02611,-89.65059
Caesalpinia pulcherrima,21.02612,-89.65065
Piscidia piscipula,21.02607,-89.65059
Albizia lebbeck,21.02607,-89.65064
Ceiba pentandra,21.02601,-89.65066
Bursera simaruba,21.02593,-89.65061
Enterolobium cyclocarpum,21.02594,-89.65069
Enterolobium cyclocarpum,21.02585,-89.65072
Thespesia populnea,21.02579,-89.65078
Albizia lebbeck,21.02577,-89.65075
Cedrela odorata,21.02575,-89.65066
Terminalia catappa,21.02575,-89.65059
Moringa oleifera,21.02582,-89.65066
Cordia dodecandra,21.02581,-89.65053
Delonix regia,21.02577,-89.65054
Thevetia peruviana,21.02567,-89.65045
Delonix regia,21.0259,-89.6504
Lysiloma latisiliquum,21.02596,-89.65047
Moringa oleifera,21.02602,-89.65057
Havardia,21.02616,-89.6504
Havardia,21.02619,-89.65033
Caesalpinia,21.02631,-89.65029
Piscidia piscipula,21.02626,-89.65028
Cordia dodecandra,21.02633,-89.65044
Caesalpinia,21.02632,-89.65035
Lysiloma latisiliquum,21.02646,-89.65034
Ehretia tinifolia,21.02639,-89.65016
Roystonea regia,21.02639,-89.65018
Piscidia piscipula,21.02633,-89.65019
Bursera simaruba,21.02627,-89.65002
Lonchocarpus punctatus,21.02632,-89.65004
Enterolobium cyclocarpum,21.02619,-89.65011
Albizia lebbeck,21.02601,-89.64993
Havardia,21.02604,-89.64995
Acacia pennatula,21.02594,-89.65014
Delonix regia,21.02587,-89.65007
Bourreria,21.02572,-89.65026
Lysiloma latisiliquum,21.0257,-89.65039
Albizia lebbeck,21.02569,-89.65038
Terminalia catappa,21.02566,-89.65041
Cordia dodecandra,21.0256,-89.65024
Tabebuia rosea,21.02955,-89.65194
Albizia lebbeck,21.02935,-89.65198
Albizia lebbeck,21.02931,-89.6518
Albizia lebbeck,21.02936,-89.65177
Albizia lebbeck,21.02946,-89.65166
Tamarindus indica,21.02947,-89.65163
Delonix regia,21.02942,-89.65152
